CODIGO_PROYECTO,TITULO_PROYECTO,ENTIDAD,AREA_TEMATICA,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,,,,,,,
111748925459,ESTABLECIMIENTO DE SISTEMAS DE PARENTALES CON CRITERIOS GENETICOS PARA PRODUCIR SEMILLAS DE BOCACHICO Prochilodus magdalenae EN EL NORTE DE COLOMBIA,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,Desarrollo tecnologico,MAGDALENA,SANTA MARTA,,,,,,,
111748925504,Evaluacion del potencial de cultivo de Dendrocephalus sp (Crustacea Thamnocephalidae) con fines de produccion como alimento vivo en el Caribe colombiano.,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,Desarrollo tecnologico,MAGDALENA,SANTA MARTA,,,,,,,
112348925230,Montaje y evaluacion de sistemas de cultivo acuaponicos goldfish (Carassius auratus) - oregano (Origanum vulgare),UNIVERSIDAD MILITAR NUEVA GRANADA - UNIMILITAR,Desarrollo tecnologico,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
210548925143,Identificacion y evaluacion de sustancias de origen natural con potencial uso en pinturas para control de biofouling,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS DE PUNTA DE BETIN. INVEMAR,Caracterizacion y valoracion de la biodiversidad,MAGDALENA,SANTA MARTA,,,,,,,
111748925505,EVOLUTIONARY POSITION OF THE NERITOMORPHA GROUP (Mollusca Gastropoda) BASED ON THE COMPLETE MITOCHONDRIAL GENOME OF Nerita versicolor AND Neritina punctulata,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,Caracterizacion y valoracion de la biodiversidad,MAGDALENA,SANTA MARTA,,,,,,,
110148925103,ESTUDIOS DE BIOPROSPECCION DEL CORAL BLANDO PSEUDOPTEROGORGIA ELISABETHAE.FASE IV,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Caracterizacion y valoracion de la biodiversidad,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
330748925348,CAMBIOS EN LA VEGETACION RIBERENA Y EL AMBIENTE ACUATICO ASOCIADOS A UNA ESTRATEGIA DE RESTAURACION ECOLOGICA ORIENTADA A INHIBIR EL CRECIMIENTO DE GRAMINEAS EN UN AGROPAISAJE GANADERO,FUNDACION CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA - CIPAV,Agua biodiversidad y bosques,VALLE DEL CAUCA,CALI,,,,,,,
110648925496,Restauracion de la conectividad del paisaje diversidad movimiento y colonizacion de las hormigas de suelo.,UNIVERSIDAD DEL VALLE - UNIVALLE,Agua biodiversidad y bosques,VALLE DEL CAUCA,CALI,,,,,,,
330748925285,Efectos biofisicos y socioeconomicos de la restauracion ecologica de areas severamente degradadas basada en estructuras biomecanicas,FUNDACION CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA - CIPAV,Agua biodiversidad y bosques,VALLE DEL CAUCA,CALI,,,,,,,
111548925515,CARACTERIZACION DE PROCESOS FISICOS EN LA BAJA ATMOSFERA DEL VALLE DE ABURRA,UNIVERSIDAD DE ANTIOQUIA - UDEA,Agua biodiversidad y bosques,ANTIOQUIA,MEDELLIN,,,,,,,
101048925262,Estructura Trofica del lago Yahuarcaca en el Amazonas Colombia,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,Agua biodiversidad y bosques,AMAZONAS,LETICIA,,,,,,,
110148925951,Patron espacial de eventos de depredacion de animales domesticos por jaguar (Panthera onca) y puma (Puma concolor) en los municipios de Hato Corozal y Tame orinoquia colombiana,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Agua biodiversidad y bosques,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111248925604,REMOCION DE MERCURIO EN SUELOS POR PLANTAS QUE CRECEN EN SITIOSCONTAMINADOS CON EL METAL EN EL NORTE DE COLOMBIA (MINA EL ALACRAN EN ELDEPARTAMENTO DE CORDOBA Y MINA SANTA CRUZ EN EL DEPARTAMENTO DEBOLIVAR,UNIVERSIDAD DE CORDOBA - UNICOR,PRODUCCION LIMPIA,CORDOBA,MONTERIA,,,,,,,
112748925606,Estudio de la remocion de materia organica y patogenos de agua natural para consumo mediante el proceso avanzado de oxidacion CWPO,UNIVERSIDAD DE CALDAS - UNICALDAS,PRODUCCION LIMPIA,CALDAS,MANIZALES,,,,,,,
110348925386,CONOCIMIENTO LOCAL Y RIESGO POR SISMO TSUNAMI  CONCEPCIONES Y ESTRATEGIAS ADAPTATIVAS EN EL MUNICIPIO DE GUAPI - DEPARTAMENTO DEL CAUCA,UNIVERSIDAD DEL CAUCA - UNICAUCA,HABITAT Y DESARROLLO TERRITORIAL,CAUCA,POPAYAN,,,,,,,
120648925255,Analisis y evaluacion de la vulnerabilidad sismica de estructuras criticas a cortante,UNIVERSIDAD DE MEDELLIN - UDEM,HABITAT Y DESARROLLO TERRITORIAL,ANTIOQUIA,MEDELLIN,,,,,,,
122548925512,POBLADORES TRADICIONALES DE PARAMO INTERLOCUTORES EN LA CONSERVACION,UNIVERSIDAD CENTRAL ,Identidades culturales,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
19648925442,Mercado consumo y patrimonializacion. Agentes sociales y expansion de las industrias culturales en Colombia.,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA - ICANH,Identidades culturales,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
125348925548,FAMILIAS Y CONSTRUCCION DE MEMORIAS,UNIVERSIDAD SIMON BOLIVAR - SEDE BARRANQUILLA,Desarrollo humano y dimension etica,ATLANTICO,BARRANQUILLA,,,,,,,
129848925387,Competencias parentales los recursos comunitarios y su relacion con las capacidades resilientes en ninos y ninas victimas del desplazamiento en el departamento de Sucre,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,Desarrollo humano y dimension etica,CORDOBA,MONTERIA,,,,,,,
123548925415,EL CAPITAL SOCIAL. UNA APROXIMACION COMPRENSIVA A LA DINAMICA DE LOS JOVENES,UNIVERSIDAD DE MANIZALES - UMANIZALES,Desarrollo humano y dimension etica,CALDAS,MANIZALES,,,,,,,
110148925551,Desde la escuela construccion de memorias sobre la violencia en Colombia (1948 - 2008),UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Conflicto justicia y democracia,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110348925425,SERVICIOS DE T-LEARNING PARA EL SOPORTE DE UNA COMUNIDAD ACADEMICA VIRTUAL,UNIVERSIDAD DEL CAUCA - UNICAUCA,TELECOMUNICACIONES,CAUCA,POPAYAN,,,,,,,
110148925577,Representacion y Clasificacion de Grandes Colecciones de Imagenes Medicas,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMATICA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110648925187,Una solucion para maximizar la movilidad vehicular en intersecciones semaforizadas usando inteligencia de enjambres,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMATICA,VALLE DEL CAUCA,CALI,,,,,,,
120348925592,AYLLU Plataforma de Cooperacion mediada por Agentes aplicada en un Contexto de E-learning Colaborativo,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMATICA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
121248925595,Plataforma de Computacion Urbana (UrbnaLab) para ofrecer servicios orientados al ciudadano en entornos urbanos inalambricos que favorezcan un enfoque de LivingLabs en las ciudades colombianas,UNIVERSIDAD SANTIAGO DE CALI - USC,APLICACION ETI EN AREAS ESTRATEGICAS,VALLE DEL CAUCA,CALI,,,,,,,
110648925118,REDUCCION DE PERDIDAS POR FLUJOS DE DISPERSION EN TRANSFORMADORES DE DISTRIBUCION,UNIVERSIDAD DEL VALLE - UNIVALLE,SECTOR ELECTRICO,VALLE DEL CAUCA,CALI,,,,,,,
111548925335,Desarrollo evaluacion y demostracion de un sistema de combustion y calentamiento por radiacion infrarroja y recuperacion de calor para procesos de baja temperatura,UNIVERSIDAD DE ANTIOQUIA - UDEA,USO RACIONAL DE ENERGIA,ANTIOQUIA,MEDELLIN,,,,,,,
123048925380,La configuracion de las dimensiones pedagogica y tecnologica en los programas de educacion virtual de las Instituciones de Educacion Superior Colombianas,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
121048925447,Destintado de Papel Desperdicio en Medio Neutro con Pretratamiento Enzimatico.,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
121548925366,Factores determinantes del rendimiento academico en edad preescolar,UNIVERSIDAD DEL NORTE - UNINORTE,INFORMACION NO SOLICITADA,ATLANTICO,BARRANQUILLA,,,,,,,
111548925250,PRODUCCION DE RESINAS ALQUIDICAS A PARTIR DE MEZCLAS DE ACEITES VEGETALES NACIONALES CRUDOS Y USADOS CON ACEITES INSATURADOS DE ALTO COSTO EVALUACION EN ESMALTES LACAS Y SELLADORES PARA MADERA,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110748925408,OBTENCION DE PROTEINAS DE FUSION APLICACION EN EL DIAGNOSTICO DE LAS ALERGIAS POR ACAROS,UNIVERSIDAD DE CARTAGENA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
123048925105,RECUPERACION LOCOMOTORA EN RATAS ADULTAS CON LESION MEDULAR CRONICA USANDO COMO TERAPIA EL TRANSPLANTE DE CELULAS DE GLIA ENVOLVENTE OLFATORIA EN SUSPENSION CON PROTEINAS SINTETICAS,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
110148925106,Estructura de lectinas de Lamiaceae. Primera fase,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110648925147,Aprovechamiento agricola de biosolidos generados en Plantas de Tratamiento de Aguas Residuales Domesticas en el Cultivo de Cana de Azucar,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
123048925091,Extension de la vida util de alimentos liquidos o pastosos mediante la aplicacion de ultrasonido de alta intensidad ,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
123048925092,Desarrollo de un prototipo de un sistema integrador de tiempo y temperatura (ITT) para monitoreo de la calidad microbiologica de leche cruda y pasteurizada refrigerada,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
123048925093,Elaboracion de jugos de fruta con adicion de bacterias acido lacticas con potencial probiotico,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
111748925608,Reconstruccion de la memoria oral de los desmovilizados y desplazados en los departamentos del Magdalena Cesar y Guajira entre 1980 y el 2009,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,INFORMACION NO SOLICITADA,MAGDALENA,SANTA MARTA,,,,,,,
112048925127,FORMACION DE UN BANCO DE ADN Y SU CARACTERIZACION MEDIANTE CODIGO DEBARRAS -DNA BARCODING- A PARTIR DEL GERMOPLASMA HORTICOLA DE LA UNAL-PALMIRA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE PALMIRA,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,PALMIRA,,,,,,,
110648925531,Multiferroic Heterostructures based on Nanostructured Multilayers of Ferromagnetic and Ferroelectric Oxides,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
120348925307,Estudio de la presencia y expresion en Trypanosoma rangeli de genes homologos a los de Trypanosoma cruzi potencialmente implicados en el proceso de invasion celular,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111548925470,Preparacion de nanoparticulas de magnetita para inmovilizar lactasa y su uso en la elaboracion de leche deslactosada.,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110448925175,SINTESIS DE NUEVAS PIRAZOLO[15-a]-135-TRIAZINAS SUSTITUIDAS CON FRAGMENTOS AMINO Y ANILLOS HETEROCICLICOS DE RECONOCIDA BIOACTIVIDAD EN CONDICIONES LIBRE DE DISOLVENTE EMPLEANDO IRRADIACION CON MICROONDAS,UNIVERSIDAD DE NARINO - UDENAR,INFORMACION NO SOLICITADA,NARINO,PASTO,,,,,,,
110148925253,Fallas estatales en el Area Andina una perspectiva comparada,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
710648925254,Validacion de un Inmunogeno de Yersinia pseudotuberculosis para ser usado como herramienta de control de Yersiniosis en explotaciones cuyicolas del departamento de Narino,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,INFORMACION NO SOLICITADA,CUNDINAMARCA,MOSQUERA,,,,,,,
112748925239,PETROGRAFIA Y GEOQUIMICA DE LAS ROCAS METAMORFICAS DEL COMPLEJO ARQUIA EN LOS DEPARTAMENTOS DE ANTIOQUIA Y CALDAS,UNIVERSIDAD DE CALDAS - UNICALDAS,INFORMACION NO SOLICITADA,CALDAS,MANIZALES,,,,,,,
710648925265,Aislamiento y uso de hongos para el control biologico de nematodos gastrointestinales de bovinos del sistema de produccion de leche de Cundinamarca y Boyaca,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,INFORMACION NO SOLICITADA,CUNDINAMARCA,MOSQUERA,,,,,,,
120448925268,Fluidez membranal como regulador de la resistencia bacteriana a factores antimicrobiales Implicaciones patogenicas de las propiedades biofisicas de la membrana citoplasmatica bacteriana.,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120248925613,Los modelos de organizacion empresarial en agroindustria como determinantes de la innovacion sectorial un estudio comparado por departamentos,UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111848925120,Computos estables por molificacion discreta,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111548925272,DINAMICA ESPECTROSCOPIA Y EFECTO DEL SOLVENTE EN EL ESTADO DE TRANSICION DE REACCIONES CON HALOGENOS X  HY -> XH  Y,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110548925319,PROPAGACION IN VITRO DE Aspidosperma Polyneuron VIA EMBRIOGENESIS SOMATICA,UNIVERSIDAD DEL TOLIMA,INFORMACION NO SOLICITADA,TOLIMA,IBAGUE,,,,,,,
110148925524,DESARROLLO DE ALIMENTOS FUNCIONALES EMPLEANDO UN BIOPOLIMERO COMO FUENTE DE FIBRA SOLUBLE,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
121548925590,Desarrollo de un modelo integral para el diseno y gestion de cadenas de suministro resilientes y Confiables,UNIVERSIDAD DEL NORTE - UNINORTE,INFORMACION NO SOLICITADA,ATLANTICO,BARRANQUILLA,,,,,,,
111848925547,Modelamiento y simulacion de estrategias de innovacion para el crecimiento de la industria colombiana de software y su ingreso al mercado exportador,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
121648925429,Evaluacion de dientes restaurados con postes prefabricados mediante elementos finitos,UNIVERSIDAD EAFIT,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
124448925371,Los Offsets del sector defensa como instrumento de politica para el fomento de la innovacion tecnologica en los sectores productivos de Colombia. Un analisis  desde la experiencia internacional.,CORPORACION UNIVERSITARIA TECNOLOGICA DE BOLIVAR - UCTB SEDE TERNERA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
113048925568,El conocimiento profesional de los profesores de ciencias de primaria sobre el conocimiento escolar en el distrito capital ,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110948925094,HIDROGENACION SELECTIVA DE ALDEHIDOS AB-INSATURADOS (CROTONALDEHIDO CITRAL ACROLEINA Y CINAMALDEHIDO) UTILIZANDO CATALIZADORES BIMETALICOS Au-Ir SOPORTADOS.,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC - SEDE TUNJA,INFORMACION NO SOLICITADA,BOYACA,TUNJA,,,,,,,
120448925299,Desarrollo de una aplicacion para la modelacion analisis y diseno de redes internas de distribucion de agua potable,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120348925315,Diseno de un laboratorio de aprendizaje en automatizacion de los procesos de negocio a traves de la implementacion de un sistema BPM (Business Process Management) en una empresa modelo.,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111848925474,Optimizacion del proceso de hidrolisis enzimatica de materiales lignocelulosicos de la planta de banano y su fruto,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111548925292,La complejidad computacional de la mecanica estadistica,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
110248925434,SELECCION DE GENOTIPOS DE PALMA DE ACEITE CON BAJA ACTIVIDAD LIPASA ORIENTADO A GENERAR MATERIALES CON MEJOR CALIDAD DE ACEITE.,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
111848925215,PRODUCTOS NATURALES EN EL CONTROL BIOLOGICO DE LA HORMIGA CORTADORA DE HOJAS,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
223648925288,Deteccion de Ralstonia solanacearum agente causante del Moko de musaceas en plantas asintomaticas y suelo mediante real time PCR (qPCR).,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL - CIAT,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
110548925567,CARACTERIZACION BIOLOGICA Y GENETICA DE POBLACIONES DE Anastrepha obliqua Y Anastrepha fraterculus (DIPTERA TEPHRITIDAE) EN LA REGION CENTRAL DE COLOMBIA,UNIVERSIDAD DEL TOLIMA,INFORMACION NO SOLICITADA,TOLIMA,IBAGUE,,,,,,,
120648925607,Implementacion de un protocolo para el cultivo in vitro de las especies amenazadas de Colombia Magnolia Silvioi Magnolia yarumalensis y Magnolia sambuensis con fines de conservacion,UNIVERSIDAD DE MEDELLIN - UDEM,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
120348925362,Evaluacion y optimizacion de la produccion de acido lactico por Thermoanaerobacter sp cepa USBA 018 a partir de subproductos del procesamiento de Aloe vera,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110248925428,Resolucion cinetica de amino alcoholes via reacciones de acetilacion mediante la utilizacion de lipasas insolubilizadas,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
657048925406,Plataforma de Exploracion de Antimalaricos en Metagenomas-  Platform for Exploring Antimalarial Compounds in Metagenomes,CORPORACION CORPOGEN - INVESTIGACION Y BIOTECNOLOGIA DE COLOMBIA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
726248925391,Caracterizacion molecular de materiales Elaeis guineensis Jacq. provenientes de Camerun,CORPORACION CENTRO DE INVESTIGACIONES EN PALMA DE ACEITE - CENIPALMA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111548925303,Las relaciones filogeneticas de la interaccion del hongo entomopatogeno Cordyceps y la Clase Insecta en la Amazonia Colombiana,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110148925499,Busqueda e identificacion de genes de Colletotrichum lindemuthianum involucrados en patogenicidad en frijol (Phaseolus vulgaris L.).,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
101048925301,Transformaciones del espacio fronterizo en la Amazonia Poblaciones urbano-riberenas sobre la linea Apaporis-Tabatinga entre Colombia y Brasil. 1980-2008.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,INFORMACION NO SOLICITADA,AMAZONAS,LETICIA,,,,,,,
110648925296,Investigacion y desarrollo de metodologias para la evaluacion experimental de cargas eolicas en estructuras,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
110748925155,Caracterizacion Biologica Inmunologica y Estructural de Blo t 12 un alergeno de Blomia tropicalis ,UNIVERSIDAD DE CARTAGENA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
111548925190,PROCESAMIENTO EMOCIONAL Y SU MODULACION EN PERSONAS REINSERTADAS DEL CONFLICTO COLOMBIANO PERTENECIENTES A LA ALTA CONSEJERIA DE LA PRESIDENCIADE REPUBLICA ZONA ANTIOQUIA.,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111048925207,CARACTERIZACION MECANICA DE LA HOJA DE ALOE Y DISENO DE MAQUINAS PARA LA EXTRACCION Y TRANSFORMACION DE GEL DE ALOE VERA,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,INFORMACION NO SOLICITADA,RISARALDA,PEREIRA,,,,,,,
111548925424,IDENTIFICACION DE SUSTANCIAS CON ACTIVIDAD ANTIBABESIAL DE USO POTENCIAL EN EL TRATAMIENTO DE LA BABESIOSIS BOVINA.,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110148925411,Produccion de hidrogeno por reformado con vapor y/o autotermico de etanol empleando catalizadores sintetizados a partir de hidrotalcitas,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
221348925460,Comparative Genomics and Virulence in the pathogenic fungus Paracoccidioides brasiliensis (Actualizado),CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110648925217,Herramienta para el Estudio de Ferroresonancia en Transformadores Conectados con Cables,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
113148925227,ENTOMOLOGIA FORENSE SUCESIONES Y CICLOS DE VIDA DE INSECTOS ASOCIADOS A CADAVERES EN DIFERENTES MICROAMBIENTES IMPLEMENTACION Y DESARROLLO EN EL DEPARTAMENTO DEL CAQUETA.,UNIVERSIDAD DE LA AMAZONIA,INFORMACION NO SOLICITADA,CAQUETA,FLORENCIA,,,,,,,
112748925375,Estudio sedimentologico y estratigrafico de cuatro cuencas neogenas en el departamento de Caldas,UNIVERSIDAD DE CALDAS - UNICALDAS,INFORMACION NO SOLICITADA,CALDAS,MANIZALES,,,,,,,
110148925538,Separacion y caracterizacion de las enzimas involucradas en el proceso de produccion de 13-Propanodiol a partir de glicerol por una cepa nativa de Clostridium spp.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120348925341,OBTENCION A ESCALA SEMIPREPARATIVA DE UNA FRACCION NORMALIZADA BIOACTIVA DE Petiveria Alliacea,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
121548925357,La poesia como recurso de la reflexion filosofica en Platon,UNIVERSIDAD DEL NORTE - UNINORTE,INFORMACION NO SOLICITADA,ATLANTICO,BARRANQUILLA,,,,,,,
110148925263,Estudios ecologicos para el manejo sostenible de palmas utiles colombianas ,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120548925513,DESPLAZAMIENTO FORZADO Y TERRITORIO INTERACCIONES Y TRANSFORMACIONES,UNIVERSIDAD EXTERNADO DE COLOMBIA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110348925346,PENSAMIENTO  MATEMATICO  Y CONOCIMIENTO  LOCAL  EN  EL DISENO Y CONSTRUCCION DE LA VIVIENDA NASA  DEPARTAMENTO DEL CAUCA,UNIVERSIDAD DEL CAUCA - UNICAUCA,INFORMACION NO SOLICITADA,CAUCA,POPAYAN,,,,,,,
130748925388,Practicas de Subjetivacion e Imaginarios de Cuerpo en Jovenes Estudiantes de la Universidad de Ibague - Ethos Juvenil Universitario,UNIVERSIDAD DE IBAGUE - CORUNIVERSITARIA,INFORMACION NO SOLICITADA,TOLIMA,IBAGUE,,,,,,,
110648925302,DESARROLLO DE UNA GUIA DE DISENO ESTRUCTURAL PARA DISMINUIR EL EFECTO DE LA INTERACCION HUMANO-ESTRUCTURA EN ESTRUCTURAS CIVILES,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
120348925575,Las industrias mediaticas regionales en Colombia Bogota D.C. - Region Central,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
